ShipType,ShipName,mmsi,timestamp,course,speed,longitude,latitude,higher_types,radius,sonar
Other,WOO HYUK,440149000,2022-12-13 20:52:46 UTC,313.4,8.2,130.8939317,33.91750833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 20:55:10 UTC,314,8.8,130.88538,33.92451667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 20:58:44 UTC,317,8.6,130.8783683,33.930785,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:00:00 UTC,317.8,8.7,130.87575,33.933125,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:05:02 UTC,317.2,8.9,130.8654717,33.94234333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:10:10 UTC,316.9,9.2,130.8549717,33.951815,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:16:46 UTC,323.6,8.9,130.84523,33.96089167,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:22:45 UTC,2.2,9.6,130.84157,33.97324833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:28:44 UTC,22,10.4,130.846975,33.98709,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:30:02 UTC,331.4,9.5,130.8451417,33.99931667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:35:01 UTC,329.2,8.8,130.8372817,34.010435,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:40:01 UTC,333.2,7.9,130.8307733,34.02044333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:45:01 UTC,333.2,7.7,130.8249767,34.03035667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:50:01 UTC,298.7,8.6,130.8148833,34.03707333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 21:55:01 UTC,268.7,7.8,130.8023667,34.04190333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:00:02 UTC,268.3,9.1,130.7878033,34.04153667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:05:02 UTC,268.5,8.7,130.7733533,34.04117667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:10:11 UTC,266.7,8.8,130.75861,34.04068167,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:16:46 UTC,266.4,7.9,130.745525,34.04032333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:22:46 UTC,270.1,7.7,130.7320983,34.039975,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:25:02 UTC,255.3,8.5,130.7191317,34.03715833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:34:45 UTC,256.3,7.5,130.707435,34.03418,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:37:06 UTC,251.3,7.1,130.69645,34.03158167,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:40:01 UTC,253.3,7.5,130.6843833,34.028725,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:45:01 UTC,259.5,7.4,130.671935,34.02604,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:50:00 UTC,251.7,7.6,130.6600167,34.02331833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:55:01 UTC,252.4,8.2,130.6471167,34.02051333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 22:59:59 UTC,255,8.1,130.6468167,34.02044667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:00:01 UTC,255.5,7.4,130.6339083,34.01772833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:05:01 UTC,257.3,8.2,130.621185,34.01486833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:10:13 UTC,259.6,7.9,130.6081983,34.01173833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:12:00 UTC,255,8.1,130.604385,34.01089833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:18:00 UTC,253.1,7.1,130.595895,34.00896833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:23:59 UTC,258.5,8.3,130.5831317,34.00615667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:25:20 UTC,258.6,7.7,130.56867,34.00329667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:29:16 UTC,255,7.8,130.5653183,34.00247333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:30:01 UTC,254.6,8.7,130.5563067,34.00050833,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:36:00 UTC,254.6,8.1,130.542825,33.99741167,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:40:07 UTC,249.8,8.4,130.529345,33.99438,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:41:58 UTC,257,7.9,130.5265483,33.99377667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:45:11 UTC,257.6,8.6,130.5155083,33.99135667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:50:02 UTC,256.5,8.8,130.501785,33.98854667,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:53:19 UTC,254,8.6,130.4976183,33.98772167,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:53:59 UTC,254,8.6,130.49064,33.98633,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:55:20 UTC,258.5,8.3,130.4871117,33.98548333,OTHER,5000,2000
Other,WOO HYUK,440149000,2022-12-13 23:59:17 UTC,254,8.3,130.4843883,33.98488833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 00:05:02 UTC,36.7,0.9,128.7123417,34.890375,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 00:10:24 UTC,337.9,1.4,128.713205,34.89146833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 00:19:42 UTC,257,0.5,128.7146717,34.89333667,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 00:52:51 UTC,139.2,0,128.7185867,34.89047333,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 01:09:31 UTC,0,0,128.718595,34.89050333,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 02:57:50 UTC,58.4,11,128.7202683,34.896215,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 03:00:40 UTC,61.7,11.2,128.7297283,34.90051667,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 03:06:41 UTC,87.5,11.3,128.750835,34.90776,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 21:32:35 UTC,44.3,9.5,128.7435983,34.86262333,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 21:37:34 UTC,18.6,9.6,128.7516917,34.873995,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 21:40:35 UTC,26.2,9.4,128.7549583,34.88155833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 21:45:35 UTC,19.6,9.2,128.7583117,34.89425333,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 21:51:28 UTC,276.4,9.3,128.7532467,34.90737667,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 21:55:35 UTC,247,8.7,128.7412467,34.90390667,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 22:00:54 UTC,247.5,8.9,128.7264417,34.89925833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 22:06:42 UTC,189.6,11.4,128.7157617,34.891655,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 22:35:15 UTC,105.2,0,128.707865,34.87230333,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 22:48:40 UTC,268.6,0,128.708245,34.87288167,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:00:31 UTC,38.7,1.3,128.7094217,34.87322667,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:06:43 UTC,24,2.1,128.7111517,34.87613833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:10:55 UTC,20.8,1.8,128.7125517,34.8788,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:15:15 UTC,23.3,1.3,128.7135083,34.88061167,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:20:01 UTC,13.4,0.7,128.7140983,34.88184667,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:25:51 UTC,339.3,0.8,128.7138267,34.88350833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:35:44 UTC,177.4,0.4,128.7129967,34.88504833,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:43:14 UTC,270,1.1,128.7102817,34.88578333,OTHER,5000,2000
Other,BIG STAR NO.1     # ,440149260,2022-12-13 23:55:55 UTC,297.7,0.2,128.7098117,34.88412833,OTHER,5000,2000
Tanker,NO.11 SEYANG,440149350,2022-12-13 00:25:30 UTC,30,0,129.0534183,35.12449333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 00:45:00 UTC,278,0,129.05402,35.12481667,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 01:20:01 UTC,236.5,2.6,129.05351,35.12203833,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 01:25:41 UTC,141.9,8.2,129.0558283,35.11606333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 01:31:39 UTC,114.5,11,129.0656883,35.10595333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 01:35:12 UTC,89.2,11,129.0840117,35.101895,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 01:49:39 UTC,264,0,129.0933583,35.10889333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 02:55:11 UTC,210,1.5,129.0920667,35.10547,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 03:01:38 UTC,257.9,9.7,129.0864933,35.101335,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 03:07:39 UTC,303.1,8.8,129.0705067,35.10317,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 03:13:38 UTC,335.9,8.1,129.0606117,35.112375,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 03:15:33 UTC,319.4,4.3,129.0526083,35.11948167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 04:30:01 UTC,139.4,0.1,129.0540367,35.12271167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 05:43:38 UTC,342.9,0.6,129.0547883,35.12317,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 05:45:16 UTC,136.4,8.2,129.0529617,35.1183,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 05:49:39 UTC,158,8.7,129.05741,35.112945,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 05:50:05 UTC,140.2,9.6,129.06049,35.10848167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 05:55:25 UTC,93.2,4.3,129.07442,35.10334333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 06:20:04 UTC,85.9,0,129.0758617,35.10344333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 06:50:06 UTC,0,0,129.0759083,35.10350333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 07:15:16 UTC,96.7,10.1,129.084935,35.10113667,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 07:50:02 UTC,182.4,0,129.094195,35.10016333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 10:30:34 UTC,4.5,10.4,129.0929233,35.10316333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 11:45:25 UTC,200.3,0,129.093865,35.10776333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 15:15:09 UTC,233.4,3.7,129.092865,35.10629167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 15:25:11 UTC,277,0.5,129.0925983,35.10839167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 15:35:52 UTC,297.1,0,129.09249,35.10820167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:00:05 UTC,205.7,9.2,129.0907817,35.10005167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:05:04 UTC,129.1,9.1,129.09117,35.08902833,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:10:04 UTC,132.5,9,129.1036583,35.081315,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:15:04 UTC,198.1,10.7,129.10411,35.06889333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:23:25 UTC,236.5,11,129.0888633,35.046755,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:26:15 UTC,265.8,9.7,129.07865,35.04584,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:30:15 UTC,260,10.4,129.06491,35.04477833,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:37:38 UTC,260.4,10.4,129.0479517,35.04253167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:43:38 UTC,273.2,10.2,129.030215,35.041995,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:45:05 UTC,306.8,10.3,129.0141083,35.04555167,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:49:38 UTC,334,6.8,129.00778,35.051495,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:50:15 UTC,338.4,6.4,129.0061683,35.05453333,SECOND,12000,9000
Tanker,NO.11 SEYANG,440149350,2022-12-13 23:55:04 UTC,309.6,6.2,128.9992867,35.06038167,SECOND,12000,9000
Other,JE IL 5HO,440149410,2022-12-13 00:25:27 UTC,189.4,9.8,129.02992,35.09330333,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 00:26:30 UTC,154.6,10,129.0352033,35.079505,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 00:32:02 UTC,163.5,10.2,129.04158,35.064845,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 00:35:31 UTC,156.9,9.8,129.0451967,35.05551667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 00:43:22 UTC,157.8,10,129.0538083,35.03529667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 00:46:30 UTC,167.7,9.7,129.0573767,35.02699,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 00:53:01 UTC,117.8,9.9,129.066725,35.01178167,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:03:51 UTC,183.5,0.7,129.0665117,35.01053,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:08:20 UTC,339.3,8.7,129.06283,35.01773333,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:13:26 UTC,329.8,9.2,129.05556,35.03007833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:19:22 UTC,332.3,11.1,129.0478483,35.046415,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:20:11 UTC,335,10.4,129.0468133,35.04859167,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:28:52 UTC,343.4,10,129.0389617,35.07192833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:30:12 UTC,339,10,129.0375317,35.07551833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:36:01 UTC,344.9,9.5,129.030255,35.090315,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:40:00 UTC,41.7,10.7,129.0385583,35.09649,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:43:27 UTC,16,10.5,129.0402383,35.09970333,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 01:51:11 UTC,265.1,0,129.0395133,35.10255167,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 04:01:29 UTC,145.8,0.2,129.03949,35.10259333,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 06:41:00 UTC,86.9,10,129.042365,35.10149833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 06:49:28 UTC,92.2,10.3,129.0612167,35.10495667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 06:50:11 UTC,131.5,10.2,129.070595,35.09835167,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 06:55:11 UTC,136.4,10,129.0831283,35.08875,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:01:27 UTC,96,10,129.0887783,35.08478833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:01:40 UTC,165,0.3,129.0910083,35.08426833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:05:01 UTC,310,8.6,129.0900683,35.08461,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:13:26 UTC,238.5,2.9,129.076445,35.088765,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:40:01 UTC,120.9,10.6,129.0855717,35.08653167,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:50:40 UTC,315.2,9.9,129.0779767,35.09257,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 07:55:31 UTC,315.1,10,129.06633,35.102185,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 08:01:27 UTC,250,10.1,129.0564317,35.10489167,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 09:43:19 UTC,115.2,8.3,129.040125,35.10201,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 09:45:06 UTC,75.5,9.3,129.0455333,35.10209,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 09:50:09 UTC,73.1,6.7,129.0554183,35.10463667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 09:55:02 UTC,112.3,9.9,129.0677983,35.101745,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:00:11 UTC,123.8,10.5,129.0848733,35.09659333,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:05:52 UTC,130.2,6.8,129.0947133,35.08924833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:10:22 UTC,128.9,8.3,129.1041017,35.08276667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:15:33 UTC,303.6,8.9,129.105175,35.080165,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:21:41 UTC,304,10.2,129.0920683,35.08710667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:27:11 UTC,299.4,10.2,129.071845,35.099095,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:30:41 UTC,291.2,10.1,129.0622383,35.105095,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 10:35:12 UTC,247.1,10.1,129.0467667,35.10336833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:04:08 UTC,112.7,10.1,129.0411883,35.10163,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:18:50 UTC,129.1,9.8,129.0737933,35.09679833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:20:44 UTC,128.6,9.8,129.087245,35.08592667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:26:34 UTC,314.3,9.9,129.087965,35.08623667,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:30:04 UTC,314.9,9.8,129.0794167,35.09285833,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:35:13 UTC,314.3,9.9,129.066665,35.10236333,OTHER,5000,2000
Other,JE IL 5HO,440149410,2022-12-13 23:40:04 UTC,215.9,4.8,129.053095,35.10456,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:00:31 UTC,167.1,8.7,129.4432783,36.09420333,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:05:11 UTC,184.7,8.6,129.4421533,36.08300167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:09:59 UTC,184.7,8.6,129.440645,36.06376167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:12:31 UTC,182,8.6,129.4407283,36.06537167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:15:11 UTC,184,8.7,129.4400133,36.05897833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:21:11 UTC,265.6,5.5,129.433055,36.05167667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:26:30 UTC,256,5.5,129.4232617,36.04987833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:31:10 UTC,274.1,5.3,129.414625,36.049225,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:35:11 UTC,273.2,5.5,129.4071733,36.04963333,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:40:11 UTC,276.2,5.5,129.40031,36.05087667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:45:10 UTC,28.1,0.3,129.3958533,36.05166667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:50:31 UTC,34.5,0.7,129.39648,36.05251833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 00:57:10 UTC,32.5,0.8,129.39742,36.05379167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:00:10 UTC,122,7.6,129.4000483,36.05269667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:05:50 UTC,254.4,4.5,129.39861,36.04587833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:10:11 UTC,258.4,4.7,129.391775,36.0448,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:15:11 UTC,310.3,4.4,129.3843967,36.04523,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:21:11 UTC,295.2,1.7,129.37986,36.048145,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:27:58 UTC,231.9,1,129.377225,36.04811667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:37:30 UTC,80.4,6.2,129.3782983,36.04799167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:39:58 UTC,80.4,6.2,129.387455,36.04449,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:45:31 UTC,99.4,8.7,129.3997567,36.04324667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:45:58 UTC,99.4,8.7,129.40569,36.04224833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:50:50 UTC,112.4,8.8,129.4153017,36.0399,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 01:55:31 UTC,111.5,8.9,129.4285017,36.03583167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 02:00:40 UTC,255.1,8.4,129.4312867,36.02644833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 02:03:56 UTC,255.1,8.4,129.419655,36.023955,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 02:05:31 UTC,260.3,8.4,129.41773,36.02358833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 02:10:10 UTC,200.7,8.4,129.4095533,36.01554833,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 05:09:57 UTC,335.6,2.7,129.4066333,36.0128,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 05:15:11 UTC,231.8,0,129.4060133,36.01315,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 06:40:32 UTC,273.9,5,129.40579,36.01526,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 07:05:13 UTC,328.4,0.6,129.40411,36.01394667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 07:15:58 UTC,75,3.2,129.4052683,36.01488333,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 07:17:34 UTC,184.9,5.1,129.408105,36.01328667,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 07:46:13 UTC,225.7,2,129.40643,36.01059167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 18:10:04 UTC,284.5,0,129.4061967,36.01012167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 21:55:09 UTC,69.2,0.6,129.40788,36.01113167,OTHER,5000,2000
Other,NO2 JANG HAN      !4,440149610,2022-12-13 22:01:29 UTC,235,2.8,129.40708,36.01086,OTHER,5000,2000
Tug,101SAM YANG,440149730,2022-12-13 04:30:19 UTC,130,0.1,127.717455,34.86058,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 07:45:58 UTC,0,0,127.71752,34.860595,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 12:01:33 UTC,176.1,0,127.7174467,34.86049333,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:31:31 UTC,334.6,1.1,127.7162017,34.86143333,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:35:21 UTC,186.5,0.4,127.715615,34.8618,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:43:30 UTC,320.9,2.3,127.713995,34.86358333,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:45:20 UTC,61.4,2.9,127.7154533,34.86594667,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:49:31 UTC,98,3,127.7187167,34.866275,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:50:20 UTC,95.9,3.1,127.720445,34.86599667,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:55:11 UTC,94.6,3.8,127.72624,34.86593833,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 13:55:32 UTC,94.6,3.8,127.7272667,34.86579,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 14:00:21 UTC,88.4,4.3,127.7332717,34.86563667,THIRD,10000,7000
Tug,101SAM YANG,440149730,2022-12-13 14:01:30 UTC,88.4,4.3,127.735685,34.86576667,THIRD,10000,7000
